2079,2161,1999
2122,2257,2079
2079,2303,2161
2257,2303,2079
2257,2365,2303
1699,1816,1885
1885,2007,2122
1816,2007,1885
1816,1939,2007
2122,2090,2257
2257,2100,2365
2090,2100,2257
2090,1867,2100
1939,1948,2007
2007,2090,2122
1948,2090,2007
1948,1867,2090
1939,1716,1948
1948,1660,1867
1716,1660,1948
1716,1445,1660
1537,1678,1581
1581,1717,1561
1678,1717,1581
1678,1801,1717
1561,1685,1500
1500,1616,1382
1685,1616,1500
1685,1799,1616
1801,1803,1717
1717,1685,1561
1803,1685,1717
1803,1799,1685
1801,1858,1803
1803,1874,1799
1858,1874,1803
1858,1884,1874
1382,1536,1409
1409,1595,1546
1536,1595,1409
1536,1651,1595
1546,1604,1575
1575,1578,1617
1604,1578,1575
1604,1483,1578
1651,1584,1595
1595,1604,1546
1584,1604,1595
1584,1483,1604
1651,1701,1584
1584,1509,1483
1701,1509,1584
1701,1753,1509
1884,1938,1874
1874,1929,1799
1938,1929,1874
1938,2035,1929
1799,1740,1616
1616,1536,1382
1740,1536,1616
1740,1651,1536
2035,1835,1929
1929,1740,1799
1835,1740,1929
1835,1651,1740
2035,1942,1835
1835,1701,1651
1942,1701,1835
1942,1753,1701
1884,1914,1938
1938,2019,2035
1914,2019,1938
1914,2078,2019
2035,2138,1942
1942,2013,1753
2138,2013,1942
2138,2340,2013
2078,2192,2019
2019,2138,2035
2192,2138,2019
2192,2340,2138
2078,2202,2192
2192,2361,2340
2202,2361,2192
2202,2217,2361
1617,1667,1668
1668,1785,1735
1667,1785,1668
1667,1743,1785
1735,1725,1641
1641,1682,1684
1725,1682,1641
1725,1652,1682
1743,1745,1785
1785,1725,1735
1745,1725,1785
1745,1652,1725
1743,1726,1745
1745,1675,1652
1726,1675,1745
1726,1822,1675
1684,1796,1731
1731,1721,1663
1796,1721,1731
1796,1758,1721
1663,1705,1734
1734,1779,1657
1705,1779,1734
1705,1669,1779
1758,1606,1721
1721,1705,1663
1606,1705,1721
1606,1669,1705
1758,1720,1606
1606,1754,1669
1720,1754,1606
1720,1906,1754
1822,1830,1675
1675,1697,1652
1830,1697,1675
1830,1886,1697
1652,1791,1682
1682,1796,1684
1791,1796,1682
1791,1758,1796
1886,1789,1697
1697,1791,1652
1789,1791,1697
1789,1758,1791
1886,1920,1789
1789,1720,1758
1920,1720,1789
1920,1906,1720
1822,2001,1830
1830,2059,1886
2001,2059,1830
2001,2191,2059
1886,2142,1920
1920,2134,1906
2142,2134,1920
2142,2412,2134
2191,2362,2059
2059,2142,1886
2362,2142,2059
2362,2412,2142
2191,2438,2362
2362,2280,2412
2438,2280,2362
2438,2272,2280
2217,2380,2361
2361,2394,2340
2380,2394,2361
2380,2270,2394
2340,2114,2013
2013,1834,1753
2114,1834,2013
2114,1893,1834
2270,2126,2394
2394,2114,2340
2126,2114,2394
2126,1893,2114
2270,2162,2126
2126,2082,1893
2162,2082,2126
2162,2383,2082
1753,1622,1509
1509,1457,1483
1622,1457,1509
1622,1634,1457
1483,1610,1578
1578,1667,1617
1610,1667,1578
1610,1743,1667
1634,1574,1457
1457,1610,1483
1574,1610,1457
1574,1743,1610
1634,1760,1574
1574,1726,1743
1760,1726,1574
1760,1822,1726
2383,2259,2082
2082,1956,1893
2259,1956,2082
2259,2080,1956
1893,1761,1834
1834,1622,1753
1761,1622,1834
1761,1634,1622
2080,1829,1956
1956,1761,1893
1829,1761,1956
1829,1634,1761
2080,1968,1829
1829,1760,1634
1968,1760,1829
1968,1822,1760
2383,2396,2259
2259,2363,2080
2396,2363,2259
2396,2354,2363
2080,2144,1968
1968,2001,1822
2144,2001,1968
2144,2191,2001
2354,2373,2363
2363,2144,2080
2373,2144,2363
2373,2191,2144
2354,2212,2373
2373,2438,2191
2212,2438,2373
2212,2272,2438
2217,2203,2380
2380,2338,2270
2203,2338,2380
2203,2233,2338
2270,2189,2162
2162,2376,2383
2189,2376,2162
2189,2357,2376
2233,2400,2338
2338,2189,2270
2400,2189,2338
2400,2357,2189
2233,2359,2400
2400,2292,2357
2359,2292,2400
2359,2120,2292
2383,2445,2396
2396,2179,2354
2445,2179,2396
2445,2188,2179
2354,2314,2212
2212,2214,2272
2314,2214,2212
2314,2245,2214
2188,2110,2179
2179,2314,2354
2110,2314,2179
2110,2245,2314
2188,1995,2110
2110,2117,2245
1995,2117,2110
1995,1930,2117
2120,2098,2292
2292,2395,2357
2098,2395,2292
2098,2260,2395
2357,2339,2376
2376,2445,2383
2339,2445,2376
2339,2188,2445
2260,2150,2395
2395,2339,2357
2150,2339,2395
2150,2188,2339
2260,2074,2150
2150,1995,2188
2074,1995,2150
2074,1930,1995
2120,1936,2098
2098,1969,2260
1936,1969,2098
1936,1827,1969
2260,2155,2074
2074,2136,1930
2155,2136,2074
2155,2052,2136
1827,1881,1969
1969,2155,2260
1881,2155,1969
1881,2052,2155
1827,1856,1881
1881,1931,2052
1856,1931,1881
1856,2026,1931
1537,1581,1424
1424,1407,1317
1581,1407,1424
1581,1561,1407
1317,1277,1166
1166,1059,1080
1277,1059,1166
1277,1161,1059
1561,1406,1407
1407,1277,1317
1406,1277,1407
1406,1161,1277
1561,1500,1406
1406,1304,1161
1500,1304,1406
1500,1382,1304
1080,1023,1137
1137,1013,1187
1023,1013,1137
1023,840,1013
1187,1014,1132
1132,1034,1136
1014,1034,1132
1014,917,1034
840,842,1013
1013,1014,1187
842,1014,1013
842,917,1014
840,830,842
842,858,917
830,858,842
830,998,858
1382,1246,1304
1304,1028,1161
1246,1028,1304
1246,1115,1028
1161,932,1059
1059,1023,1080
932,1023,1059
932,840,1023
1115,872,1028
1028,932,1161
872,932,1028
872,840,932
1115,1049,872
872,830,840
1049,830,872
1049,998,830
1382,1409,1246
1246,1351,1115
1409,1351,1246
1409,1546,1351
1115,1243,1049
1049,1163,998
1243,1163,1049
1243,1325,1163
1546,1448,1351
1351,1243,1115
1448,1243,1351
1448,1325,1243
1546,1575,1448
1448,1514,1325
1575,1514,1448
1575,1617,1514
1136,850,954
954,661,792
850,661,954
850,533,661
792,587,685
685,520,483
587,520,685
587,322,520
533,369,661
661,587,792
369,587,661
369,322,587
533,388,369
369,310,322
388,310,369
388,580,310
483,315,266
266,139,173
315,139,266
315,171,139
173,127,272
272,221,405
127,221,272
127,239,221
171,165,139
139,127,173
165,127,139
165,239,127
171,383,165
165,460,239
383,460,165
383,707,460
580,532,310
310,282,322
532,282,310
532,570,282
322,253,520
520,315,483
253,315,520
253,171,315
570,309,282
282,253,322
309,253,282
309,171,253
570,612,309
309,383,171
612,383,309
612,707,383
580,778,532
532,818,570
778,818,532
778,1041,818
570,894,612
612,927,707
894,927,612
894,1144,927
1041,1186,818
818,894,570
1186,894,818
1186,1144,894
1041,1069,1186
1186,929,1144
1069,929,1186
1069,705,929
1617,1551,1514
1514,1374,1325
1551,1374,1514
1551,1399,1374
1325,1230,1163
1163,1087,998
1230,1087,1163
1230,1340,1087
1399,1343,1374
1374,1230,1325
1343,1230,1374
1343,1340,1230
1399,1388,1343
1343,1301,1340
1388,1301,1343
1388,1329,1301
998,871,858
858,738,917
871,738,858
871,770,738
917,780,1034
1034,850,1136
780,850,1034
780,533,850
770,541,738
738,780,917
541,780,738
541,533,780
770,687,541
541,388,533
687,388,541
687,580,388
1329,1077,1301
1301,1215,1340
1077,1215,1301
1077,947,1215
1340,1086,1087
1087,871,998
1086,871,1087
1086,770,871
947,1021,1215
1215,1086,1340
1021,1086,1215
1021,770,1086
947,891,1021
1021,687,770
891,687,1021
891,580,687
1329,1149,1077
1077,921,947
1149,921,1077
1149,1058,921
947,815,891
891,778,580
815,778,891
815,1041,778
1058,987,921
921,815,947
987,815,921
987,1041,815
1058,885,987
987,1069,1041
885,1069,987
885,705,1069
1617,1668,1551
1551,1598,1399
1668,1598,1551
1668,1735,1598
1399,1486,1388
1388,1342,1329
1486,1342,1388
1486,1363,1342
1735,1562,1598
1598,1486,1399
1562,1486,1598
1562,1363,1486
1735,1641,1562
1562,1527,1363
1641,1527,1562
1641,1684,1527
1329,1263,1149
1149,1170,1058
1263,1170,1149
1263,1349,1170
1058,981,885
885,763,705
981,763,885
981,1024,763
1349,1222,1170
1170,981,1058
1222,981,1170
1222,1024,981
1349,1294,1222
1222,1072,1024
1294,1072,1222
1294,1184,1072
1684,1585,1527
1527,1434,1363
1585,1434,1527
1585,1432,1434
1363,1321,1342
1342,1263,1329
1321,1263,1342
1321,1349,1263
1432,1422,1434
1434,1321,1363
1422,1321,1434
1422,1349,1321
1432,1311,1422
1422,1294,1349
1311,1294,1422
1311,1184,1294
1684,1731,1585
1585,1559,1432
1731,1559,1585
1731,1663,1559
1432,1411,1311
1311,1369,1184
1411,1369,1311
1411,1502,1369
1663,1631,1559
1559,1411,1432
1631,1411,1559
1631,1502,1411
1663,1734,1631
1631,1615,1502
1734,1615,1631
1734,1657,1615
405,221,430
430,360,438
221,360,430
221,239,360
438,595,562
562,654,484
595,654,562
595,757,654
239,536,360
360,595,438
536,595,360
536,757,595
239,460,536
536,752,757
460,752,536
460,707,752
484,518,319
319,366,168
518,366,319
518,662,366
168,250,156
156,246,263
250,246,156
250,437,246
662,525,366
366,250,168
525,250,366
525,437,250
662,794,525
525,697,437
794,697,525
794,935,697
707,979,752
752,964,757
979,964,752
979,1180,964
757,767,654
654,518,484
767,518,654
767,662,518
1180,956,964
964,767,757
956,767,964
956,662,767
1180,1082,956
956,794,662
1082,794,956
1082,935,794
707,927,979
979,1092,1180
927,1092,979
927,1144,1092
1180,1026,1082
1082,970,935
1026,970,1082
1026,753,970
1144,832,1092
1092,1026,1180
832,1026,1092
832,753,1026
1144,929,832
832,594,753
929,594,832
929,705,594
263,302,237
237,274,196
302,274,237
302,412,274
196,296,276
276,407,426
296,407,276
296,476,407
412,508,274
274,296,196
508,296,274
508,476,296
412,730,508
508,769,476
730,769,508
730,1017,769
426,454,416
416,333,495
454,333,416
454,491,333
495,372,548
548,435,505
372,435,548
372,577,435
491,523,333
333,372,495
523,372,333
523,577,372
491,723,523
523,797,577
723,797,523
723,756,797
1017,1117,769
769,802,476
1117,802,769
1117,1064,802
476,584,407
407,454,426
584,454,407
584,491,454
1064,744,802
802,584,476
744,584,802
744,491,584
1064,893,744
744,723,491
893,723,744
893,756,723
1017,1102,1117
1117,1138,1064
1102,1138,1117
1102,919,1138
1064,910,893
893,718,756
910,718,893
910,887,718
919,990,1138
1138,910,1064
990,910,1138
990,887,910
919,961,990
990,1062,887
961,1062,990
961,1182,1062
705,557,594
594,461,753
557,461,594
557,582,461
753,694,970
970,912,935
694,912,970
694,796,912
582,585,461
461,694,753
585,694,461
585,796,694
582,761,585
585,657,796
761,657,585
761,786,657
935,902,697
697,655,437
902,655,697
902,851,655
437,401,246
246,302,263
401,302,246
401,412,302
851,625,655
655,401,437
625,401,655
625,412,401
851,952,625
625,730,412
952,730,625
952,1017,730
786,696,657
657,788,796
696,788,657
696,777,788
796,995,912
912,902,935
995,902,912
995,851,902
777,1047,788
788,995,796
1047,995,788
1047,851,995
777,945,1047
1047,952,851
945,952,1047
945,1017,952
786,963,696
696,731,777
963,731,696
963,934,731
777,732,945
945,1102,1017
732,1102,945
732,919,1102
934,703,731
731,732,777
703,732,731
703,919,732
934,926,703
703,961,919
926,961,703
926,1182,961
705,763,557
557,765,582
763,765,557
763,1024,765
582,758,761
761,950,786
758,950,761
758,949,950
1024,821,765
765,758,582
821,758,765
821,949,758
1024,1072,821
821,1006,949
1072,1006,821
1072,1184,1006
786,985,963
963,1158,934
985,1158,963
985,1181,1158
934,1103,926
926,1205,1182
1103,1205,926
1103,1299,1205
1181,1286,1158
1158,1103,934
1286,1103,1158
1286,1299,1103
1181,1364,1286
1286,1451,1299
1364,1451,1286
1364,1600,1451
1184,1225,1006
1006,1106,949
1225,1106,1006
1225,1308,1106
949,1065,950
950,985,786
1065,985,950
1065,1181,985
1308,1238,1106
1106,1065,949
1238,1065,1106
1238,1181,1065
1308,1449,1238
1238,1364,1181
1449,1364,1238
1449,1600,1364
1184,1369,1225
1225,1387,1308
1369,1387,1225
1369,1502,1387
1308,1480,1449
1449,1647,1600
1480,1647,1449
1480,1495,1647
1502,1412,1387
1387,1480,1308
1412,1480,1387
1412,1495,1480
1502,1615,1412
1412,1427,1495
1615,1427,1412
1615,1657,1427
405,430,226
226,297,113
430,297,226
430,438,297
113,140,36
36,73,38
140,73,36
140,220,73
438,350,297
297,140,113
350,140,297
350,220,140
438,562,350
350,385,220
562,385,350
562,484,385
38,98,125
125,190,249
98,190,125
98,182,190
249,361,500
500,571,647
361,571,500
361,499,571
182,335,190
190,361,249
335,361,190
335,499,361
182,324,335
335,479,499
324,479,335
324,419,479
484,252,385
385,258,220
252,258,385
252,155,258
220,114,73
73,98,38
114,98,73
114,182,98
155,191,258
258,114,220
191,114,258
191,182,114
155,229,191
191,324,182
229,324,191
229,419,324
484,319,252
252,184,155
319,184,252
319,168,184
155,192,229
229,337,419
192,337,229
192,381,337
168,195,184
184,192,155
195,192,184
195,381,192
168,156,195
195,268,381
156,268,195
156,263,268
647,801,806
806,1018,1030
801,1018,806
801,969,1018
1030,1227,1120
1120,1052,928
1227,1052,1120
1227,1247,1052
969,1191,1018
1018,1227,1030
1191,1227,1018
1191,1247,1227
969,1107,1191
1191,1198,1247
1107,1198,1191
1107,1133,1198
928,826,679
679,631,375
826,631,679
826,727,631
375,305,130
130,108,24
305,108,130
305,216,108
727,503,631
631,305,375
503,305,631
503,216,305
727,716,503
503,447,216
716,447,503
716,607,447
1133,1150,1198
1198,1211,1247
1150,1211,1198
1150,1127,1211
1247,1007,1052
1052,826,928
1007,826,1052
1007,727,826
1127,941,1211
1211,1007,1247
941,1007,1211
941,727,1007
1127,833,941
941,716,727
833,716,941
833,607,716
1133,1116,1150
1150,1122,1127
1116,1122,1150
1116,1051,1122
1127,1042,833
833,741,607
1042,741,833
1042,955,741
1051,1015,1122
1122,1042,1127
1015,1042,1122
1015,955,1042
1051,1025,1015
1015,876,955
1025,876,1015
1025,989,876
263,431,268
268,496,381
431,496,268
431,636,496
381,565,337
337,510,419
565,510,337
565,700,510
636,676,496
496,565,381
676,565,496
676,700,565
636,803,676
676,828,700
803,828,676
803,951,828
419,537,479
479,639,499
537,639,479
537,755,639
499,691,571
571,801,647
691,801,571
691,969,801
755,825,639
639,691,499
825,691,639
825,969,691
755,993,825
825,1107,969
993,1107,825
993,1133,1107
951,957,828
828,784,700
957,784,828
957,966,784
700,645,510
510,537,419
645,537,510
645,755,537
966,798,784
784,645,700
798,645,784
798,755,645
966,1118,798
798,993,755
1118,993,798
1118,1133,993
951,1129,957
957,1105,966
1129,1105,957
1129,1185,1105
966,1148,1118
1118,1116,1133
1148,1116,1118
1148,1051,1116
1185,1068,1105
1105,1148,966
1068,1148,1105
1068,1051,1148
1185,960,1068
1068,1025,1051
960,1025,1068
960,989,1025
263,237,431
431,417,636
237,417,431
237,196,417
636,671,803
803,916,951
671,916,803
671,749,916
196,450,417
417,671,636
450,671,417
450,749,671
196,276,450
450,509,749
276,509,450
276,426,509
951,1114,1129
1129,1252,1185
1114,1252,1129
1114,1257,1252
1185,1168,960
960,888,989
1168,888,960
1168,1139,888
1257,1295,1252
1252,1168,1185
1295,1168,1252
1295,1139,1168
1257,1360,1295
1295,1287,1139
1360,1287,1295
1360,1402,1287
426,616,509
509,816,749
616,816,509
616,868,816
749,1033,916
916,1114,951
1033,1114,916
1033,1257,1114
868,1110,816
816,1033,749
1110,1033,816
1110,1257,1033
868,1189,1110
1110,1360,1257
1189,1360,1110
1189,1402,1360
426,416,616
616,684,868
416,684,616
416,495,684
868,978,1189
1189,1282,1402
978,1282,1189
978,1048,1282
495,774,684
684,978,868
774,978,684
774,1048,978
495,548,774
774,779,1048
548,779,774
548,505,779
405,226,169
169,93,62
226,93,169
226,113,93
62,29,21
21,57,31
29,57,21
29,45,57
113,44,93
93,29,62
44,29,93
44,45,29
113,36,44
44,18,45
36,18,44
36,38,18
31,59,100
100,178,265
59,178,100
59,126,178
