-0,-0.0012755,-0.00063082,0.00010644,0.00036345,-0.0013742,-0.00053601,0.00034146,-0.0016702,-0.00083359,-0.0012547,-0.0013334,0.00092285,-0.00012935,-0.00041762,-0.00022441,0.00061639,-0.00089172,-0.00062598,-1.1089e-05,-0.00097796,-0.00039691,-0.00056334,-0.00029239,0.0016325,-0.00068512,0.0010483,-0.0021102,-0.0013972,-0.000408,0.00045333,-0.0018528,-0.00072647,-0.00071842,-0.0012662,-0.00085074,-9.2853e-05,-0.00046109,0.0011718,-0.0012968,3.6437e-05,0.00044001,-0.00055525,0.00031333,-0.0017962,0.0016352,0.0010453,0.0011038,0.00033879,0.00063461,-0.0016116,-0.0011166,0.001192,0.0015084,0.001066,-0.0015442,0.0018547,0.00010368,6.6308e-05,-0.00078278,0.00052335,0.00019775,-0.00087235,9.4019e-05,-0.0015905,0.00071969,-0.0012667,0.00073228,0.00012253,0.0015461,-0.0006945,5.2584e-05,0.00099434,-9.3875e-05,0.00049385,-0.00061135,-0.00064956,-0.00021818
-0.0012755,-0,-0.00061277,-0.0014368,-0.00055419,0.00090061,0.0013069,0.00076202,1.1358e-05,-0.0013524,-0.00040704,-0.00032276,0.00023693,0.0015972,-7.0308e-05,-0.00056219,0.00039706,0.00082448,-0.00092827,0.0029446,0.00018665,0.0030755,0.003352,0.0016132,0.0029306,-6.7801e-05,0.0013857,0.00093446,0.00071929,-0.00095677,-0.0008198,0.0023868,-2.9264e-05,-0.0015496,-7.9791e-05,0.00052589,-0.0002633,0.0020543,0.0016196,0.00058772,-0.00034474,-0.00087301,0.00073665,-0.00091761,-0.00016045,-0.00036233,-0.00047202,0.0011877,-0.0010325,0.0001329,0.00058508,-0.00016426,-3.3195e-05,0.00010641,0.00062329,0.00074143,-0.00066306,4.8956e-05,0.0017042,0.002092,0.0017653,0.00027507,0.0015047,0.0010301,0.00020517,0.0047329,0.00079621,-0.00085901,-0.00044828,0.0022313,0.0028535,-0.00074609,-0.00014653,-0.0024823,-0.00012763,-0.00082571,-0.00041118,0.0006133
-0.00063082,-0.00061277,-0,-0.00011015,-0.0001421,0.00023066,-0.00020145,-0.00053469,0.00094931,0.00019762,-3.6435e-05,0.00098314,0.00042726,-2.2992e-05,0.0015949,0.00085132,-0.001398,0.00031691,-0.00079791,0.00048058,0.00020932,-0.0016928,-0.0014291,-0.0034534,-0.0032223,-0.0031457,-0.0019972,-0.0022263,-0.00091529,0.0012821,0.00055555,-0.00058181,0.0012742,0.00029721,-0.0002174,0.00015115,0.00079915,0.0019779,-0.00086682,0.00034288,-0.00051503,-0.0002002,0.00079194,0.00020392,0.00054477,0.0016969,0.0016083,0.00046503,-0.00039256,0.00049795,0.00033254,-0.0011616,0.0020916,-0.0011466,-0.00018266,-0.0011678,-0.00061069,0.00024715,-0.00018209,-0.00029687,-0.0026901,-0.0021856,-0.003397,-0.0030852,-0.0037752,-0.00161,-0.00028704,-0.0011227,0.0010423,-0.0016278,-0.00067498,0.00056828,-0.00099174,-0.00074843,0.0011351,-0.0016384,-0.00047466,0.0010393
0.00010644,-0.0014368,-0.00011015,-0,0.00023276,0.00054598,-2.4594e-05,-0.00091866,0.00025807,0.0019196,0.00091418,-0.0014373,-0.00037417,-0.00069676,-0.0005021,-0.00090857,6.7156e-05,-0.00097158,-3.3519e-05,-0.00023376,-0.0012156,-0.0026362,-0.0013156,-0.002867,-0.0027162,-0.0032108,-0.0020307,-0.0026122,-0.00072918,-0.0006511,-0.00056283,-0.00090267,-0.0016098,0.00068157,0.0013611,0.001469,-0.00090313,-0.0013131,0.00063628,0.00018931,-0.0003063,0.00016133,0.00088093,0.00043444,0.00093586,0.00028324,0.00049772,0.0021985,-0.00030865,0.00096639,0.0016868,-0.0011605,0.00053158,-6.6992e-05,0.00090087,-0.0012584,-0.00089193,0.00070781,-0.00019037,-0.00065659,-0.0036194,-0.0041634,-0.0026676,-0.0016775,-0.0040206,-0.0025896,-0.0013724,-0.0015655,-0.0011297,-0.0018684,-0.00016931,0.00098771,0.00020175,0.00060475,-0.00032865,-0.00077069,-0.0017947,-0.00015416
0.00036345,-0.00055419,-0.0001421,0.00023276,-0,-5.9184e-05,0.0019447,0.0010823,-0.00041971,-0.00012786,0.0012571,4.3382e-05,0.00080507,0.0023578,0.00030625,-0.00064352,0.00036534,-0.0012572,-0.00058502,-0.00064588,-4.0665e-06,-0.0034242,-0.0044603,-0.0045471,-0.0041033,-0.0049018,-0.0061609,-0.0019877,0.00084444,-0.0017502,0.00052739,-0.00076239,-0.0024508,0.00058424,-0.0020672,-0.00052323,0.00021696,-0.0001518,0.00068279,-0.00084899,-0.0010211,0.00034957,0.00015034,-0.0045296,-0.00067312,0.001544,0.00075622,-0.00073601,-0.00033588,-0.00012785,-0.00059609,-0.00075522,-0.0013685,-0.00014213,0.0017091,-3.4104e-05,0.00018652,0.0010544,-0.0016003,-0.0015183,-0.0048645,-0.0037408,-0.0056238,-0.0020591,-0.0040331,-0.0032255,-0.0022313,-0.00019791,-0.00094089,-0.00057779,-0.0029649,-0.0012269,-0.00089052,-0.0016277,0.00043972,-0.00017452,-0.00032188,0.0015811
-0.0013742,0.00090061,0.00023066,0.00054598,-5.9184e-05,-0,0.0013458,0.00024314,-0.00030155,0.0010451,0.0013144,0.00047533,0.0022968,0.00095006,-0.0010673,-0.0016097,0.00016186,-0.00018039,0.00092751,0.00068762,0.00092424,-0.001929,-0.0012784,-0.0012364,-0.00078507,-0.0020678,1.8193e-05,-0.00045038,0.00059275,-0.00061434,0.0022599,-4.6731e-05,0.00048338,-0.00059518,0.00019584,1.0994e-05,0.0015175,0.00090692,-5.0942e-05,0.00014876,-0.0002275,0.0014373,0.0011077,-0.0010639,0.0013727,0.00083608,0.0013952,-0.00031966,-0.00048745,0.0021035,-0.00036074,-0.0018421,-0.0012747,0.00085168,-0.00053914,-0.0015489,0.00090535,-0.00036513,0.00089643,0.00066831,-0.0014399,-0.0019317,-0.001998,-0.00079985,-0.0016404,0.00019844,-0.0015367,0.00019354,0.00076528,-0.00059276,-0.00012647,-0.00063598,0.0019101,-0.00025592,-0.00099052,0.00040108,-0.00020618,-0.00055045
-0.00053601,0.0013069,-0.00020145,-2.4594e-05,0.0019447,0.0013458,-0,0.0006239,-0.00059476,0.00069613,0.0024045,0.0018228,0.00018535,0.0004615,-0.001004,0.00097488,-0.0026901,-0.0011887,-3.8683e-05,-0.001229,-0.0016222,-0.0043088,-0.0045859,-0.0054711,-0.0049649,-0.0042894,-0.0062277,-0.0021565,-0.0027082,4.1108e-05,0.0011268,0.0011157,0.00012325,0.0016082,-0.00056131,-0.0014345,0.0011693,-6.0225e-05,-0.00028143,0.00043318,-0.0010726,-0.00012611,0.0011944,-0.00062484,0.00065806,0.00061943,0.0020863,-0.00098343,0.00045843,0.0029624,0.0015045,0.00013802,0.0024431,-0.00024036,-0.0011862,-0.0026881,-0.0033776,-0.00090561,-0.0017087,-0.0024589,-0.0049923,-0.006257,-0.0062825,-0.002868,-0.0039434,-0.0047098,-0.0019615,-0.00043478,0.00022739,-0.0029957,-0.0038182,0.00044144,-0.00080654,0.0002002,-0.00038104,0.0017169,-0.0014025,-8.3585e-05
0.00034146,0.00076202,-0.00053469,-0.00091866,0.0010823,0.00024314,0.0006239,-0,0.0025039,0.0021467,0.0017952,0.0016238,0.00045735,0.00057657,1.1142e-05,0.00014458,-0.0012157,-2.9749e-05,0.0011949,-0.0015516,-0.00049099,-0.0032654,-0.0029347,-0.0030211,-0.00359,-0.0037008,-0.0050529,-0.00039215,-0.001393,0.0011609,0.0016297,0.00037349,-0.00033436,0.00062729,0.00080944,-0.0004057,0.00197,-0.00043101,0.00069578,9.9157e-05,-0.0003628,0.0010208,-0.00098042,0.00054491,0.00090807,0.00018174,-0.00088785,0.00094215,-9.8667e-05,-0.00086987,-0.00084415,0.001546,0.0013623,0.00081156,0.0013807,-0.00024219,-0.00073868,0.00024323,-0.0005128,0.0004709,-0.0042085,-0.0043977,-0.0040202,-0.0020866,-0.0031326,-0.0025535,-0.0016568,0.00020445,-0.00012925,-0.0013849,-0.002949,9.3619e-05,-0.00016645,-0.0014148,0.0015672,0.0010165,-0.00040606,0.00073371
-0.0016702,1.1358e-05,0.00094931,0.00025807,-0.00041971,-0.00030155,-0.00059476,0.0025039,-0,-2.3768e-05,-8.2072e-05,0.0013111,0.00047194,0.0017652,-0.00051486,0.0012786,-0.00071212,0.0002595,-5.591e-05,0.00011128,0.00072844,-0.0030124,-0.0029118,-0.0020277,-0.0037321,-0.0022638,-0.0021153,-0.0041958,0.0024324,0.0013722,-0.00030285,-0.00035017,-0.000495,0.0003548,-0.00081058,0.000534,-0.00029349,0.0012021,-0.0007707,0.00052274,-0.00044999,0.00073193,-0.00034173,-0.0019924,-0.00097055,-0.00053204,0.00017291,0.0013407,-0.001265,0.00093259,-0.00080119,0.00068013,0.00097054,0.0019486,0.0011803,-0.00064568,0.00028711,-0.0013561,-0.0019077,-0.0026891,-0.0024507,-0.0036631,-0.0029815,-0.0027568,-0.0040202,-0.0023883,0.00011484,-1.8091e-05,0.0010548,1.2066e-05,-0.0037905,0.0003096,-0.0013453,-0.0025604,0.0015011,-0.00047929,-0.0010365,-0.0011588
-0.00083359,-0.0013524,0.00019762,0.0019196,-0.00012786,0.0010451,0.00069613,0.0021467,-2.3768e-05,-0,0.0003104,0.0010958,0.00093518,-0.00070781,0.00063355,-0.00017972,-0.0017449,0.00086391,0.0012947,-0.0035738,0.00064713,-0.004145,-0.0038956,-0.0041333,-0.0042564,-0.0023129,-0.0039469,-0.002205,-0.00039652,0.00053929,-0.00014554,-0.00088832,-0.00024278,-0.00079156,-0.0019952,-0.002602,0.0013696,0.0013346,-0.0018576,0.00017518,-0.00057445,-0.00026821,-0.00079373,-0.0016903,-0.00076427,-0.00027929,-0.0001067,0.00091249,0.00069364,0.00079962,0.000997,0.00030373,0.0006103,-0.00026395,0.00035366,-0.00053348,-0.0020753,-0.0014415,-0.0015929,-0.0020574,-0.0043876,-0.003743,-0.0034921,-0.0023387,-0.0031095,-0.0015422,-0.0018552,-0.0010543,-0.00058673,-0.00059279,-0.0019983,-0.0013597,-0.0015087,-0.0002515,0.0013221,-0.00065795,-0.00055064,-0.00043798
-0.0012547,-0.00040704,-3.6435e-05,0.00091418,0.0012571,0.0013144,0.0024045,0.0017952,-8.2072e-05,0.0003104,-0,-0.00020035,0.00017639,0.0023384,0.00079353,-0.0012141,-0.0024355,-0.0001325,0.00074472,-0.0014714,-0.000468,-0.0039695,-0.0047426,-0.0031581,-0.0046991,-0.0031896,-0.0033745,-0.0024894,0.00017738,0.00075903,-0.00078157,1.5454e-05,0.00076727,-0.00032402,-0.00075959,-0.0003689,-0.00074908,-0.001481,-0.0011006,-0.00042435,0.0012498,-0.0010178,-0.0013346,-0.00054254,0.0010464,0.00052072,-3.8642e-05,0.00093071,0.00022417,-0.00025623,0.00017667,0.00053722,0.00085107,-0.0001418,5.9025e-05,-0.0012226,-0.0035054,-0.0010023,-0.0027023,-0.0018405,-0.0019965,-0.0024035,-0.0053057,-0.0031812,-0.0051463,-0.0028329,-0.00097252,-0.0015963,6.3572e-05,-0.00047,-0.00096534,0.00064343,9.2477e-06,-0.0022265,-0.00054825,-0.0009499,0.0013592,8.4572e-05
-0.0013334,-0.00032276,0.00098314,-0.0014373,4.3382e-05,0.00047533,0.0018228,0.0016238,0.0013111,0.0010958,-0.00020035,-0,0.0012692,0.0025033,0.00013988,0.00040805,-0.0012194,0.00014944,0.00024258,0.00047096,-0.00011346,-0.0040368,-0.0038754,-0.0034056,-0.0025993,-0.0057405,-0.003178,-0.0019644,0.0010296,-0.0015997,-0.0016165,-0.0010055,0.00060204,-0.00093126,-8.1531e-05,-0.00097051,0.0014088,0.0013692,-5.8717e-05,0.0010131,-0.00042052,0.001844,0.00040634,0.00072417,0.0007032,0.0014467,0.0003511,0.0011959,-2.6268e-05,0.0018433,0.0032004,0.00070203,0.003159,-0.00098997,0.0017798,-0.00047043,0.00021108,0.00061682,0.0004278,-0.00078232,-0.0043059,-0.0043657,-0.0044979,-0.0025198,-0.0048122,-0.0029703,-0.0016598,-0.0004881,-9.8586e-05,-0.00021022,-9.8425e-05,-0.00064186,-0.00066172,-0.00052044,0.0015142,0.00010233,-0.0014693,0.0018385
0.00092285,0.00023693,0.00042726,-0.00037417,0.00080507,0.0022968,0.00018535,0.00045735,0.00047194,0.00093518,0.00017639,0.0012692,-0,0.00033316,0.00096413,0.0032627,0.0011455,0.00034848,0.00036722,0.00011291,-5.1137e-05,-0.00087508,-1.3045e-05,-0.0026415,-0.0032421,-0.0021159,-0.0025747,-0.00096315,0.00085565,0.00012436,0.00045951,-0.00018807,0.00047144,0.00033572,0.0010613,0.00051865,0.0014422,-0.00053401,0.00090178,-0.0016904,-0.0003975,0.00073768,0.0017672,0.0012683,0.0015174,0.0020981,-0.00012733,0.0007852,0.0010113,-0.0003089,0.0011742,0.0017978,0.0021597,0.00075493,0.0031757,-0.00088032,-0.00093207,-0.00029447,-0.0012974,-0.0014149,-0.0028304,-0.0022896,-0.0044558,-0.00052247,-0.0031002,-0.003061,0.00046213,-0.0001156,5.2126e-05,0.0014206,-0.0010269,0.00049364,0.00037045,0.00081622,0.00052627,0.0010021,0.0024015,0.00022664
-0.00012935,0.0015972,-2.2992e-05,-0.00069676,0.0023578,0.00095006,0.0004615,0.00057657,0.0017652,-0.00070781,0.0023384,0.0025033,0.00033316,-0,0.0019245,0.0013081,-0.0010287,-0.00019381,0.00012865,-0.0012654,-0.001322,-0.0040052,-0.0030018,-0.0023525,-0.0029225,-0.0038753,-0.0053789,-0.0028725,0.00026322,0.00086823,-0.00054903,0.00096854,-6.3651e-06,0.001093,-0.00060526,0.0017183,0.0014563,-0.00034405,0.0019046,0.00023135,-8.7932e-05,0.00017328,-0.0003257,-0.0013221,6.3299e-05,0.00069393,-0.0025705,-0.00040829,0.0015449,0.0010673,0.0012682,0.001095,0.00091436,0.00041341,0.0011487,0.00026087,-0.0011581,-0.0015364,-0.0018299,6.9989e-05,-0.0047862,-0.0034655,-0.0053537,-0.0019026,-0.0029554,-0.0026191,-0.0025661,-0.002028,-0.0032641,-0.0018138,-1.5371e-05,0.00024025,-0.00050997,-0.0028335,0.00035458,0.0017616,0.0011553,-0.00034158
-0.00041762,-7.0308e-05,0.0015949,-0.0005021,0.00030625,-0.0010673,-0.001004,1.1142e-05,-0.00051486,0.00063355,0.00079353,0.00013988,0.00096413,0.0019245,-0,0.0001435,-0.0014793,0.00021481,0.00057842,-0.0015552,-0.0010822,-0.0030478,-0.00035267,-0.0026354,-0.0012309,-0.0013203,-0.0019098,-0.0018853,0.0004652,-0.0015691,0.0013843,-0.00095991,-0.00068216,-0.0016987,-0.00021306,7.6871e-05,0.00045725,0.00034191,0.00061474,-0.0014488,-0.00088545,0.00053649,0.000526,3.1847e-05,-0.00017164,-0.00026,-0.00040461,-0.00036775,-0.00016861,-3.4324e-05,0.0010653,0.00106,-0.00030111,0.00047964,-0.00029524,-0.0012301,-0.00099726,-6.9514e-05,-0.0011208,-0.00020812,-0.001389,-0.0010509,-0.0024979,-0.00088784,-0.0036329,-0.0011656,-0.002371,-0.00025097,-7.5373e-05,-0.00033002,-0.0003988,-0.0013356,0.00038563,-0.0003084,-0.00026941,-0.0006061,0.00039726,-0.00036059
-0.00022441,-0.00056219,0.00085132,-0.00090857,-0.00064352,-0.0016097,0.00097488,0.00014458,0.0012786,-0.00017972,-0.0012141,0.00040805,0.0032627,0.0013081,0.0001435,-0,0.00077367,0.0019939,0.00071837,0.00025094,-0.00044092,-0.0018254,-0.00097342,0.00021091,-0.0031804,-0.0018295,-0.0020841,-0.0013492,0.00062682,6.0693e-05,0.0013075,0.0015658,0.0018115,0.00070688,0.0019023,-0.00038778,0.0010137,-5.5151e-05,-0.00016788,0.0002694,0.00043602,-0.00035472,0.0005713,-0.0016336,-0.00067833,-0.00021304,6.8601e-05,-0.00079651,-0.0011144,-0.00083075,0.0010567,0.00040207,0.00071277,0.0001318,0.0012027,-0.00074773,-0.00058835,-0.0012405,-0.001101,0.0005443,-0.0032579,-0.0036492,-0.0022325,-0.0014923,-0.0032967,0.00017404,-0.0007491,-0.0024131,0.00035055,-0.0010391,-0.00042171,0.00024999,-0.00060941,0.00036131,0.00075354,0.00017694,0.00039196,-3.1509e-06
0.00061639,0.00039706,-0.001398,6.7156e-05,0.00036534,0.00016186,-0.0026901,-0.0012157,-0.00071212,-0.0017449,-0.0024355,-0.0012194,0.0011455,-0.0010287,-0.0014793,0.00077367,-0,0.0024278,-0.0012542,0.0008797,0.0024206,0.0071666,0.0067643,0.0072653,0.0070968,0.004654,0.0059511,0.0046513,0.00040666,-0.00027593,0.00027996,0.00050215,-0.001598,-0.0015249,0.0018883,-0.0013304,-0.00080953,0.0031295,-0.00046617,0.0028643,0.00068511,0.00081781,-0.00048001,-0.00067199,-0.0011056,-0.0014456,-0.00068891,0.00059712,-0.0019766,-0.001247,-0.0003169,-0.001493,0.001049,-0.00026985,-0.00045068,0.003811,0.00022274,0.0008339,0.0045732,0.0027052,0.0052607,0.0049549,0.0066287,0.0040078,0.0049136,0.0029526,0.0031869,0.00072219,-0.00030742,0.0020026,0.0017671,0.00018899,-0.00053306,0.0023273,-0.00062822,0.0011436,0.00089521,0.00058956
-0.00089172,0.00082448,0.00031691,-0.00097158,-0.0012572,-0.00018039,-0.0011887,-2.9749e-05,0.0002595,0.00086391,-0.0001325,0.00014944,0.00034848,-0.00019381,0.00021481,0.0019939,0.0024278,-0,0.0003102,0.00072035,-0.0010356,0.00094797,0.001135,0.0026553,0.00070688,0.0020621,6.1223e-05,0.0026332,-0.00020057,0.00044053,0.00069968,-0.00051863,0.0011512,0.0017337,0.0016055,-0.00029175,-0.00063615,0.00023899,-0.00037302,0.0010854,-0.00079376,-0.00010473,-0.00082332,-0.0015679,0.00032282,0.00038139,0.00047348,0.00073165,0.00064687,-0.00041205,-0.0010807,0.00054437,0.0012804,6.6545e-05,0.00064527,-7.3158e-05,-2.0246e-05,-0.00053687,0.0012061,0.0018829,0.00045013,0.00143,0.0023439,0.00070807,0.0012523,0.0019984,0.0013278,0.001723,0.0020976,-8.9028e-05,0.0013554,-0.00052133,0.00051301,0.00099367,0.0012402,-0.0010431,-0.0013288,0.00010409
-0.00062598,-0.00092827,-0.00079791,-3.3519e-05,-0.00058502,0.00092751,-3.8683e-05,0.0011949,-5.591e-05,0.0012947,0.00074472,0.00024258,0.00036722,0.00012865,0.00057842,0.00071837,-0.0012542,0.0003102,-0,0.00042358,-0.00014999,-0.001312,-0.0018477,-0.00095498,-0.0016766,-0.00162,-0.0011669,-0.0014289,-0.00052106,-0.00070151,-0.0019081,0.00045698,0.00040505,-0.00043062,0.0014069,0.0006921,-2.9413e-05,0.0014611,-0.00090485,0.00098773,0.00058624,0.0012218,0.0014826,0.0012184,-0.00052709,-0.00021456,-0.00049114,-2.7231e-05,-0.0013629,0.00012263,0.0002307,0.0018334,0.0022546,-0.00090016,0.0021571,-0.0012718,-0.00088242,-0.00032306,-0.0012274,-0.00033181,-0.0017525,-0.002308,-0.0031467,-0.00031151,-0.00072903,-0.00072744,0.00047663,0.001865,0.0022698,0.00027987,0.0010329,0.00018513,-0.00088569,-0.001167,-0.0012003,0.00041342,-0.00075206,-3.1449e-05
-1.1089e-05,0.0029446,0.00048058,-0.00023376,-0.00064588,0.00068762,-0.001229,-0.0015516,0.00011128,-0.0035738,-0.0014714,0.00047096,0.00011291,-0.0012654,-0.0015552,0.00025094,0.0008797,0.00072035,0.00042358,-0,0.0025228,0.0058966,0.0088061,0.010209,0.010013,0.0070394,0.010233,0.008406,-0.0011624,0.00078673,0.00087245,0.0029599,0.0016799,0.00036846,0.0033814,-3.6969e-05,0.0013611,0.0011071,0.00077326,0.0014427,0.0024228,0.00042903,-0.00039281,-0.0039003,-0.0024776,0.0005147,-0.0013253,0.0020851,-0.00045457,-0.0013829,-0.00079411,0.0012239,0.00046838,-0.00033787,0.0010796,0.0040754,0.0025361,0.0012039,0.0045173,0.0027159,0.0078767,0.0084824,0.0097017,0.0065049,0.0080954,0.0075123,0.0066972,0.002266,0.0014334,0.0043154,0.005633,-6.6258e-05,0.00092556,0.003837,0.0007013,0.00073564,0.0015999,0.00011847
-0.00097796,0.00018665,0.00020932,-0.0012156,-4.0665e-06,0.00092424,-0.0016222,-0.00049099,0.00072844,0.00064713,-0.000468,-0.00011346,-5.1137e-05,-0.001322,-0.0010822,-0.00044092,0.0024206,-0.0010356,-0.00014999,0.0025228,-0,0.0033721,0.0054574,0.0048148,0.005541,0.0059519,0.0044235,0.0011645,0.00072737,0.00028176,0.0011324,0.00051853,-0.0017663,0.0012582,0.00074914,-0.00056667,-0.001458,4.8551e-06,0.00017961,-0.001083,-2.5058e-05,-0.00030009,-0.0021284,-0.0014129,-0.0019324,-0.00069514,-0.00022353,-0.00099412,-0.00078883,-0.0010394,-0.0015298,-0.0012844,0.00064636,0.00062843,0.0010469,-0.0010869,-0.0011698,-0.0011685,0.0014432,0.0013342,0.0040529,0.0047007,0.0042343,0.0039236,0.004946,0.0041931,0.0031581,-0.00028995,-0.0018356,6.2527e-05,7.6494e-05,-0.0013912,-0.001233,-0.00041436,-0.00055341,-0.00115,0.00016291,-0.00014076
-0.00039691,0.0030755,-0.0016928,-0.0026362,-0.0034242,-0.001929,-0.0043088,-0.0032654,-0.0030124,-0.004145,-0.0039695,-0.0040368,-0.00087508,-0.0040052,-0.0030478,-0.0018254,0.0071666,0.00094797,-0.001312,0.0058966,0.0033721,-0,0.020351,0.021039,0.021754,0.019013,0.019065,0.011885,0.0012437,-0.0035791,0.0010379,0.0049512,-0.0019189,0.0011528,0.0020601,-0.0021924,-0.0013415,0.0012537,-0.0031916,0.00025297,0.0038702,-0.00067772,-0.0030962,-9.2139e-05,-0.00040899,-0.0034541,-0.0032617,-0.00059593,-0.0015602,-0.0019324,-0.0035087,0.00021136,-0.0023078,0.0011271,-0.00060505,0.0071963,0.0041181,0.00072485,0.0074393,0.0053769,0.01697,0.019658,0.022409,0.014973,0.019592,0.014972,0.0090956,0.0010816,0.0015731,0.0081135,0.0068935,-3.7838e-05,0.001932,0.0044305,0.001205,-0.0015004,0.0027275,0.00021713
-0.00056334,0.003352,-0.0014291,-0.0013156,-0.0044603,-0.0012784,-0.0045859,-0.0029347,-0.0029118,-0.0038956,-0.0047426,-0.0038754,-1.3045e-05,-0.0030018,-0.00035267,-0.00097342,0.0067643,0.001135,-0.0018477,0.0088061,0.0054574,0.020351,-0,0.027715,0.026043,0.018972,0.027563,0.017959,0.0010052,-0.0010107,-0.00066656,0.006854,-0.0021636,0.00025375,0.004103,-0.002609,-7.1411e-05,0.0028563,-0.002652,0.00059798,0.0041029,-0.0025504,-0.0021764,-0.0025017,-0.0017743,-0.0028523,-0.0032703,-0.0014258,-0.0030073,-0.0012047,-0.0041369,0.00086522,-0.00089543,0.0010172,-0.0020137,0.00926,0.0058123,0.0013691,0.011963,0.0059767,0.021667,0.025597,0.028044,0.01954,0.024542,0.019173,0.012807,-0.0001034,0.00070991,0.0093107,0.010439,-0.00053589,0.0012836,0.0048863,0.00014084,-0.00081507,0.0028234,0.00041089
-0.00029239,0.0016132,-0.0034534,-0.002867,-0.0045471,-0.0012364,-0.0054711,-0.0030211,-0.0020277,-0.0041333,-0.0031581,-0.0034056,-0.0026415,-0.0023525,-0.0026354,0.00021091,0.0072653,0.0026553,-0.00095498,0.010209,0.0048148,0.021039,0.027715,-0,0.030404,0.020172,0.029429,0.020795,0.0016177,-0.0021796,0.0010557,0.0033074,-0.00181,-0.001683,0.0045089,-0.0023618,0.00023795,0.005298,-0.0012265,0.0021307,0.0058778,-0.001178,-0.0022004,-0.0028499,-0.0026056,-0.0023815,-0.0021978,-0.0002235,-0.001789,-0.0034089,-0.0031945,0.00021086,-0.00033914,-9.4042e-05,-0.0018841,0.011486,0.0044238,0.00050111,0.012681,0.0069748,0.023171,0.02841,0.033256,0.01934,0.028888,0.024121,0.015829,0.00092922,0.0018247,0.010608,0.013385,-0.00056458,0.0031006,0.0052294,-0.00016885,0.00027551,0.0061891,0.00063121
0.0016325,0.0029306,-0.0032223,-0.0027162,-0.0041033,-0.00078507,-0.0049649,-0.00359,-0.0037321,-0.0042564,-0.0046991,-0.0025993,-0.0032421,-0.0029225,-0.0012309,-0.0031804,0.0070968,0.00070688,-0.0016766,0.010013,0.005541,0.021754,0.026043,0.030404,-0,0.023941,0.033588,0.019946,0.0009119,-0.0026343,0.00053934,0.0045968,-0.0017649,0.00070142,0.0042476,-0.0015673,-0.0017685,0.0036454,-0.0036455,0.00095438,0.0045113,-0.0012396,-0.0023711,-0.0024872,-0.0023973,-0.0017096,-0.0046318,-0.00098119,-0.002786,-0.0031541,-0.004396,-0.00015849,-0.0033387,-0.0017492,-0.0028103,0.0094877,0.0035469,0.0005472,0.011399,0.0090071,0.025893,0.029457,0.03528,0.023961,0.031235,0.025486,0.014881,0.0016886,0.00075874,0.0085145,0.01231,-0.0014963,0.0017723,0.0058473,0.0008066,0.00067559,0.0063319,-0.00062896
-0.00068512,-6.7801e-05,-0.0031457,-0.0032108,-0.0049018,-0.0020678,-0.0042894,-0.0037008,-0.0022638,-0.0023129,-0.0031896,-0.0057405,-0.0021159,-0.0038753,-0.0013203,-0.0018295,0.004654,0.0020621,-0.00162,0.0070394,0.0059519,0.019013,0.018972,0.020172,0.023941,-0,0.021019,0.011635,-0.0010322,-0.0020743,-0.00034506,0.0032203,-0.0031205,0.00069164,0.0022418,-0.0005429,-0.0014249,0.0019236,-0.0014856,-0.00081615,0.004729,-0.0022552,-0.0018486,-0.0024688,-0.0018541,-0.0020886,-0.0010916,-0.00097842,-0.0015272,-0.0039834,-0.004124,0.00048458,-0.0025441,-0.00031846,-0.00060522,0.0087367,0.0030769,0.0012913,0.0091464,0.0051312,0.023576,0.023335,0.026343,0.019878,0.025478,0.018291,0.010995,0.00064281,0.00048345,0.0083047,0.0063589,-0.00048082,0.0013694,0.0039633,-0.00028763,-0.00041888,0.003765,-0.00045962
